1995,2,9,1,2600
1995,2,9,2,2550
1995,2,9,3,2460
1995,2,9,4,2330
1995,2,9,5,2150
1995,2,9,6,1910
1995,2,9,7,1680
1995,2,9,8,1490
1995,2,9,9,1270
1995,2,9,10,1080
1995,2,9,11,910
1995,2,9,12,790
1995,2,9,13,760
1995,2,9,14,820
1995,2,9,15,950
1995,2,9,16,1140
1995,2,9,17,1350
1995,2,9,18,1580
1995,2,9,19,1800
1995,2,9,20,2000
1995,2,9,21,2230
1995,2,9,22,2410
1995,2,9,23,2550
1995,2,10,0,2650
1995,2,10,1,2720
1995,2,10,2,2740
1995,2,10,3,2680
1995,2,10,4,2530
1995,2,10,5,2360
1995,2,10,6,2140
1995,2,10,7,1900
1995,2,10,8,1660
1995,2,10,9,1430
1995,2,10,10,1200
1995,2,10,11,1000
1995,2,10,12,880
1995,2,10,13,810
1995,2,10,14,800
1995,2,10,15,830
1995,2,10,16,960
1995,2,10,17,1160
1995,2,10,18,1450
1995,2,10,19,1730
1995,2,10,20,1990
1995,2,10,21,2230
1995,2,10,22,2470
1995,2,10,23,2680
1995,2,11,0,2850
1995,2,11,1,2970
1995,2,11,2,3020
1995,2,11,3,2990
1995,2,11,4,2880
1995,2,11,5,2700
1995,2,11,6,2430
1995,2,11,7,2140
1995,2,11,8,1860
1995,2,11,9,1590
1995,2,11,10,1320
1995,2,11,11,1100
1995,2,11,12,920
1995,2,11,13,790
1995,2,11,14,720
1995,2,11,15,710
1995,2,11,16,810
1995,2,11,17,940
1995,2,11,18,1140
1995,2,11,19,1430
1995,2,11,20,1770
1995,2,11,21,2050
1995,2,11,22,2320
1995,2,11,23,2590
1995,2,12,0,2820
1995,2,12,1,2990
1995,2,12,2,3060
1995,2,12,3,3080
1995,2,12,4,3020
1995,2,12,5,2880
1995,2,12,6,2650
1995,2,12,7,2380
1995,2,12,8,2110
1995,2,12,9,1810
1995,2,12,10,1540
1995,2,12,11,1290
1995,2,12,12,1080
1995,2,12,13,930
1995,2,12,14,800
1995,2,12,15,740
1995,2,12,16,740
1995,2,12,17,810
1995,2,12,18,960
1995,2,12,19,1190
1995,2,12,20,1490
1995,2,12,21,1820
1995,2,12,22,2160
1995,2,12,23,2440
1995,2,13,0,2700
1995,2,13,1,2910
1995,2,13,2,3040
1995,2,13,3,3090
1995,2,13,4,3050
1995,2,13,5,2960
1995,2,13,6,2750
1995,2,13,7,2490
1995,2,13,8,2240
1995,2,13,9,1980
1995,2,13,10,1690
1995,2,13,11,1380
1995,2,13,12,1130
1995,2,13,13,990
1995,2,13,14,840
1995,2,13,15,740
1995,2,13,16,630
1995,2,13,17,620
1995,2,13,18,700
1995,2,13,19,870
1995,2,13,20,1120
1995,2,13,21,1420
1995,2,13,22,1800
1995,2,13,23,2120
1995,2,14,0,2380
1995,2,14,1,2660
1995,2,14,2,2880
1995,2,14,3,3000
1995,2,14,4,3050
1995,2,14,5,2990
1995,2,14,6,2850
1995,2,14,7,2620
1995,2,14,8,2350
1995,2,14,9,2080
1995,2,14,10,1800
1995,2,14,11,1530
1995,2,14,12,1290
1995,2,14,13,1070
1995,2,14,14,900
1995,2,14,15,770
1995,2,14,16,660
1995,2,14,17,590
1995,2,14,18,600
1995,2,14,19,670
1995,2,14,20,840
1995,2,14,21,1130
1995,2,14,22,1510
1995,2,14,23,1880
1995,2,15,0,2150
1995,2,15,1,2420
1995,2,15,2,2670
1995,2,15,3,2850
1995,2,15,4,2950
1995,2,15,5,2940
1995,2,15,6,2860
1995,2,15,7,2690
1995,2,15,8,2510
1995,2,15,9,2270
1995,2,15,10,2030
1995,2,15,11,1768
1995,2,15,12,1510
1995,2,15,13,1280
1995,2,15,14,1090
1995,2,15,15,970
1995,2,15,16,880
1995,2,15,17,760
1995,2,15,18,690
1995,2,15,19,700
1995,2,15,20,770
1995,2,15,21,970
1995,2,15,22,1310
1995,2,15,23,1700
1995,2,16,0,1980
1995,2,16,1,2270
1995,2,16,2,2540
1995,2,16,3,2740
1995,2,16,4,2860
1995,2,16,5,2880
1995,2,16,6,2850
1995,2,16,7,2760
1995,2,16,8,2640
1995,2,16,9,2440
1995,2,16,10,2220
1995,2,16,11,2000
1995,2,16,12,1780
1995,2,16,13,1580
1995,2,16,14,1390
1995,2,16,15,1240
1995,2,16,16,1150
1995,2,16,17,1040
1995,2,16,18,930
1995,2,16,19,860
1995,2,16,20,830
1995,2,16,21,930
1995,2,16,22,1150
1995,2,16,23,1490
1995,2,17,0,1800
1995,2,17,1,2060
1995,2,17,2,2320
1995,2,17,3,2550
1995,2,17,4,2720
1995,2,17,5,2750
1995,2,17,6,2730
1995,2,17,7,2700
1995,2,17,8,2630
1995,2,17,9,2530
1995,2,17,10,2350
1995,2,17,11,2190
1995,2,17,12,2020
1995,2,17,13,1880
1995,2,17,14,1700
1995,2,17,15,1570
1995,2,17,16,1440
1995,2,17,17,1340
1995,2,17,18,1210
1995,2,17,19,1120
1995,2,17,20,1050
1995,2,17,21,1090
1995,2,17,22,1190
1995,2,17,23,1440
1995,2,18,0,1720
1995,2,18,1,2010
1995,2,18,2,2220
1995,2,18,3,2420
1995,2,18,4,2600
1995,2,18,5,2700
1995,2,18,6,2700
1995,2,18,7,2630
1995,2,18,8,2590
1995,2,18,9,2540
1995,2,18,10,2440
1995,2,18,11,2290
1995,2,18,12,2150
1995,2,18,13,2050
1995,2,18,14,1910
1995,2,18,15,1750
1995,2,18,16,1630
1995,2,18,17,1560
1995,2,18,18,1420
1995,2,18,19,1280
1995,2,18,20,1170
1995,2,18,21,1130
1995,2,18,22,1150
1995,2,18,23,1280
1995,2,19,0,1480
1995,2,19,1,1690
1995,2,19,2,1860
1995,2,19,3,2000
1995,2,19,4,2160
1995,2,19,5,2300
1995,2,19,6,2350
1995,2,19,7,2300
1995,2,19,8,2260
1995,2,19,9,2260
1995,2,19,10,2220
1995,2,19,11,2130
1995,2,19,12,2090
1995,2,19,13,2070
1995,2,19,14,2020
1995,2,19,15,1910
1995,2,19,16,1840
1995,2,19,17,1800
1995,2,19,18,1700
1995,2,19,19,1580
1995,2,19,20,1470
1995,2,19,21,1360
1995,2,19,22,1290
1995,2,19,23,1310
1995,2,20,0,1380
1995,2,20,1,1480
1995,2,20,2,1600
1995,2,20,3,1690
1995,2,20,4,1780
1995,2,20,5,1880
1995,2,20,6,1940
1995,2,20,7,1940
1995,2,20,8,1880
1995,2,20,9,1880
1995,2,20,10,1900
1995,2,20,11,1920
1995,2,20,12,1930
1995,2,20,13,1970
1995,2,20,14,2020
1995,2,20,15,2070
1995,2,20,16,2080
1995,2,20,17,2090
1995,2,20,18,2040
1995,2,20,19,1980
1995,2,20,20,1860
1995,2,20,21,1750
1995,2,20,22,1700
1995,2,20,23,1690
1995,2,21,0,1680
1995,2,21,1,1660
1995,2,21,2,1660
1995,2,21,3,1550
1995,2,21,4,1530
1995,2,21,5,1640
1995,2,21,6,1530
1995,2,21,7,1600
1995,2,21,8,1560
1995,2,21,9,1540
1995,2,21,10,1570
1995,2,21,11,1630
1995,2,21,12,1710
1995,2,21,13,1840
1995,2,21,14,2010
1995,2,21,15,2150
1995,2,21,16,2280
1995,2,21,17,2410
1995,2,21,18,2490
1995,2,21,19,2510
1995,2,21,20,2440
1995,2,21,21,2360
1995,2,21,22,2320
1995,2,21,23,2310
1995,2,22,0,2270
1995,2,22,1,2160
1995,2,22,2,2010
1995,2,22,3,1870
1995,2,22,4,1750
1995,2,22,5,1600
1995,2,22,6,1460
1995,2,22,7,1340
1995,2,22,8,1240
1995,2,22,9,1150
1995,2,22,10,1110
1995,2,22,11,1120
1995,2,22,12,1200
1995,2,22,13,1300
1995,2,22,14,1460
1995,2,22,15,1700
1995,2,22,16,1920
1995,2,22,17,2120
1995,2,22,18,2290
1995,2,22,19,2440
1995,2,22,20,2540
1995,2,22,21,2570
1995,2,22,22,2580
1995,2,22,23,2560
1995,2,23,0,2530
1995,2,23,1,2460
1995,2,23,2,2330
1995,2,23,3,2150
1995,2,23,4,1950
1995,2,23,5,1750
1995,2,23,6,1540
1995,2,23,7,1320
1995,2,23,8,1140
1995,2,23,9,1030
1995,2,23,10,960
1995,2,23,11,890
1995,2,23,12,900
1995,2,23,13,1000
1995,2,23,14,1160
1995,2,23,15,1380
1995,2,23,16,1640
1995,2,23,17,1900
1995,2,23,18,2130
1995,2,23,19,2350
1995,2,23,20,2510
1995,2,23,21,2610
1995,2,23,22,2700
1995,2,23,23,2730
1995,2,24,0,2730
1995,2,24,1,2690
1995,2,24,2,2550
1995,2,24,3,2350
1995,2,24,4,2110
1995,2,24,5,1890
1995,2,24,6,1560
1995,2,24,7,1260
1995,2,24,8,1060
1995,2,24,9,930
1995,2,24,10,770
1995,2,24,11,650
1995,2,24,12,620
1995,2,24,13,640
1995,2,24,14,800
1995,2,24,15,980
1995,2,24,16,1210
1995,2,24,17,1510
1995,2,24,18,1870
1995,2,24,19,2190
1995,2,24,20,2430
1995,2,24,21,2670
1995,2,24,22,2850
1995,2,24,23,2990
1995,2,25,0,3060
1995,2,25,1,3080
1995,2,25,2,3000
1995,2,25,3,2840
1995,2,25,4,2580
1995,2,25,5,2270
1995,2,25,6,1970
1995,2,25,7,1630
1995,2,25,8,1330
1995,2,25,9,1030
1995,2,25,10,820
1995,2,25,11,630
1995,2,25,12,490
1995,2,25,13,450
1995,2,25,14,420
1995,2,25,15,470
1995,2,25,16,620
1995,2,25,17,890
1995,2,25,18,1190
1995,2,25,19,1540
1995,2,25,20,1850
1995,2,25,21,2130
1995,2,25,22,2450
1995,2,25,23,2740
1995,2,26,0,2920
1995,2,26,1,2980
1995,2,26,2,3010
1995,2,26,3,2970
1995,2,26,4,2840
1995,2,26,5,2610
1995,2,26,6,2290
1995,2,26,7,1940
1995,2,26,8,1620
1995,2,26,9,1330
1995,2,26,10,1050
1995,2,26,11,880
1995,2,26,12,720
1995,2,26,13,610
1995,2,26,14,500
1995,2,26,15,520
1995,2,26,16,600
1995,2,26,17,690
1995,2,26,18,950
1995,2,26,19,1270
1995,2,26,20,1670
1995,2,26,21,1990
1995,2,26,22,2290
1995,2,26,23,2630
1995,2,27,0,2870
1995,2,27,1,3020
1995,2,27,2,3110
1995,2,27,3,3130
1995,2,27,4,3060
1995,2,27,5,2890
1995,2,27,6,2610
1995,2,27,7,2270
1995,2,27,8,1980
1995,2,27,9,1670
1995,2,27,10,1370
1995,2,27,11,1080
1995,2,27,12,870
1995,2,27,13,700
1995,2,27,14,590
1995,2,27,15,490
1995,2,27,16,450
1995,2,27,17,480
1995,2,27,18,600
1995,2,27,19,800
1995,2,27,20,1100
1995,2,27,21,1480
1995,2,27,22,1840
1995,2,27,23,2140
1995,2,28,0,2440
1995,2,28,1,2720
1995,2,28,2,2940
1995,2,28,3,3040
1995,2,28,4,3050
1995,2,28,5,2980
1995,2,28,6,2860
1995,2,28,7,2600
1995,2,28,8,2290
1995,2,28,9,2020
1995,2,28,10,1770
1995,2,28,11,1470
1995,2,28,12,1210
1995,2,28,13,1060
1995,2,28,14,960
1995,2,28,15,850
1995,2,28,16,760
1995,2,28,17,710
1995,2,28,18,710
1995,2,28,19,800
1995,2,28,20,1010
1995,2,28,21,1320
1995,2,28,22,1660
1995,2,28,23,2020
1995,3,1,0,2270
1995,3,1,1,2560
1995,3,1,2,2810
1995,3,1,3,2900
1995,3,1,4,2920
1995,3,1,5,2970
1995,3,1,6,2890
1995,3,1,7,2660
1995,3,1,8,2440
1995,3,1,9,2190
1995,3,1,10,1920
1995,3,1,11,1740
1995,3,1,12,1480
1995,3,1,13,1300
1995,3,1,14,1140
1995,3,1,15,1050
1995,3,1,16,930
1995,3,1,17,790
1995,3,1,18,740
1995,3,1,19,720
1995,3,1,20,800
1995,3,1,21,1010
1995,3,1,22,1310
1995,3,1,23,1680
1995,3,2,0,1970
1995,3,2,1,2210
1995,3,2,2,2460
1995,3,2,3,2650
1995,3,2,4,2740
1995,3,2,5,2750
1995,3,2,6,2770
1995,3,2,7,2720
1995,3,2,8,2580
1995,3,2,9,2410
1995,3,2,10,2250
1995,3,2,11,2060
1995,3,2,12,1890
1995,3,2,13,1660
1995,3,2,14,1520
1995,3,2,15,1400
1995,3,2,16,1290
1995,3,2,17,1120
1995,3,2,18,990
1995,3,2,19,910
1995,3,2,20,850
1995,3,2,21,900
1995,3,2,22,1070
1995,3,2,23,1370
1995,3,3,0,1670
1995,3,3,1,1860
1995,3,3,2,2040
1995,3,3,3,2180
1995,3,3,4,2320
1995,3,3,5,2350
1995,3,3,6,2360
1995,3,3,7,2360
1995,3,3,8,2330
1995,3,3,9,2250
1995,3,3,10,2130
1995,3,3,11,1980
1995,3,3,12,1870
1995,3,3,13,1770
1995,3,3,14,1640
1995,3,3,15,1530
1995,3,3,16,1470
1995,3,3,17,1390
1995,3,3,18,1240
1995,3,3,19,1100
1995,3,3,20,990
1995,3,3,21,950
1995,3,3,22,1060
1995,3,3,23,1250
1995,3,4,0,1470
1995,3,4,1,1650
1995,3,4,2,1800
1995,3,4,3,1950
1995,3,4,4,2040
1995,3,4,5,2080
1995,3,4,6,2070
1995,3,4,7,2100
1995,3,4,8,2140
1995,3,4,9,2170
1995,3,4,10,2100
1995,3,4,11,2040
1995,3,4,12,2000
1995,3,4,13,1980
1995,3,4,14,1930
1995,3,4,15,1860
1995,3,4,16,1810
1995,3,4,17,1750
1995,3,4,18,1620
1995,3,4,19,1480
1995,3,4,20,1370
1995,3,4,21,1320
1995,3,4,22,1310
1995,3,4,23,1360
1995,3,5,0,1460
1995,3,5,1,1580
1995,3,5,2,1650
1995,3,5,3,1730
1995,3,5,4,1810
1995,3,5,5,1860
1995,3,5,6,1850
1995,3,5,7,1840
1995,3,5,8,1840
1995,3,5,9,1910
1995,3,5,10,1960
1995,3,5,11,1990
1995,3,5,12,2010
1995,3,5,13,2100
1995,3,5,14,2130
1995,3,5,15,2140
1995,3,5,16,2170
1995,3,5,17,2160
1995,3,5,18,2090
1995,3,5,19,1970
1995,3,5,20,1840
1995,3,5,21,1740
1995,3,5,22,1700
1995,3,5,23,1700
1995,3,6,0,1720
1995,3,6,1,1730
1995,3,6,2,1740
1995,3,6,3,1680
1995,3,6,4,1680
1995,3,6,5,1700
1995,3,6,6,1670
1995,3,6,7,1600
1995,3,6,8,1560
1995,3,6,9,1580
1995,3,6,10,1630
1995,3,6,11,1690
1995,3,6,12,1810
1995,3,6,13,1960
1995,3,6,14,2090
1995,3,6,15,2170
1995,3,6,16,2240
1995,3,6,17,2300
1995,3,6,18,2300
1995,3,6,19,2230
1995,3,6,20,2140
1995,3,6,21,2040
1995,3,6,22,1980
1995,3,6,23,1940
1995,3,7,0,1930
1995,3,7,1,1880
1995,3,7,2,1810
1995,3,7,3,1700
1995,3,7,4,1600
1995,3,7,5,1550
1995,3,7,6,1470
1995,3,7,7,1370
1995,3,7,8,1280
1995,3,7,9,1270
1995,3,7,10,1310
1995,3,7,11,1360
1995,3,7,12,1520
1995,3,7,13,1710
1995,3,7,14,1920
1995,3,7,15,2070
1995,3,7,16,2210
1995,3,7,17,2340
1995,3,7,18,2420
1995,3,7,19,2420
1995,3,7,20,2370
1995,3,7,21,2320
1995,3,7,22,2280
1995,3,7,23,2230
1995,3,8,0,2140
1995,3,8,1,2050
1995,3,8,2,1940
1995,3,8,3,1800
1995,3,8,4,1620
1995,3,8,5,1450
1995,3,8,6,1310
1995,3,8,7,1180
1995,3,8,8,1050
1995,3,8,9,980
1995,3,8,10,950
1995,3,8,11,960
1995,3,8,12,1080
1995,3,8,13,1310
1995,3,8,14,1560
1995,3,8,15,1810
1995,3,8,16,2020
1995,3,8,17,2190
1995,3,8,18,2340
1995,3,8,19,2440
1995,3,8,20,2490
1995,3,8,21,2480
1995,3,8,22,2480
1995,3,8,23,2490
1995,3,9,0,2420
1995,3,9,1,2320
1995,3,9,2,2170
1995,3,9,3,2000
1995,3,9,4,1820
1995,3,9,5,1630
1995,3,9,6,1420
1995,3,9,7,1240
1995,3,9,8,1110
1995,3,9,9,980
1995,3,9,10,880
1995,3,9,11,830
1995,3,9,12,840
1995,3,9,13,970
1995,3,9,14,1200
1995,3,9,15,1480
1995,3,9,16,1720
1995,3,9,17,1930
1995,3,9,18,2110
1995,3,9,19,2260
1995,3,9,20,2410
1995,3,9,21,2460
1995,3,9,22,2480
1995,3,9,23,2530
1995,3,10,0,2540
1995,3,10,1,2460
1995,3,10,2,2300
1995,3,10,3,2130
1995,3,10,4,1970
1995,3,10,5,1750
1995,3,10,6,1540
1995,3,10,7,1300
1995,3,10,8,1110
1995,3,10,9,940
1995,3,10,10,810
1995,3,10,11,710
1995,3,10,12,650
1995,3,10,13,720
1995,3,10,14,890
1995,3,10,15,1130
1995,3,10,16,1390
1995,3,10,17,1630
1995,3,10,18,1870
1995,3,10,19,2090
1995,3,10,20,2290
1995,3,10,21,2440
1995,3,10,22,2530
1995,3,10,23,2610
1995,3,11,0,2630
1995,3,11,1,2600
1995,3,11,2,2500
1995,3,11,3,2320
1995,3,11,4,2130
1995,3,11,5,1880
1995,3,11,6,1660
1995,3,11,7,1430
1995,3,11,8,1220
1995,3,11,9,1030
1995,3,11,10,880
1995,3,11,11,750
1995,3,11,12,680
1995,3,11,13,720
1995,3,11,14,800
1995,3,11,15,980
1995,3,11,16,1200
1995,3,11,17,1490
1995,3,11,18,1770
1995,3,11,19,2020
1995,3,11,20,2210
1995,3,11,21,2360
1995,3,11,22,2520
1995,3,11,23,2660
1995,3,12,0,2710
1995,3,12,1,2690
1995,3,12,2,2600
1995,3,12,3,2440
1995,3,12,4,2240
1995,3,12,5,2000
1995,3,12,6,1750
1995,3,12,7,1490
1995,3,12,8,1250
1995,3,12,9,1040
1995,3,12,10,870
1995,3,12,11,730
1995,3,12,12,680
1995,3,12,13,650
1995,3,12,14,690
1995,3,12,15,820
1995,3,12,16,1000
1995,3,12,17,1200
1995,3,12,18,1520
1995,3,12,19,1830
1995,3,12,20,2080
1995,3,12,21,2320
1995,3,12,22,2560
1995,3,12,23,2760
1995,3,13,0,2890
1995,3,13,1,2960
1995,3,13,2,2940
1995,3,13,3,2840
1995,3,13,4,2700
1995,3,13,5,2500
1995,3,13,6,2200
1995,3,13,7,1950
1995,3,13,8,1710
1995,3,13,9,1440
1995,3,13,10,1230
1995,3,13,11,1060
1995,3,13,12,920
1995,3,13,13,790
1995,3,13,14,760
1995,3,13,15,740
1995,3,13,16,790
1995,3,13,17,930
1995,3,13,18,1140
1995,3,13,19,1400
1995,3,13,20,1670
1995,3,13,21,1930
1995,3,13,22,2180
1995,3,13,23,2420
1995,3,14,0,2600
1995,3,14,1,2700
1995,3,14,2,2750
1995,3,14,3,2770
1995,3,14,4,2720
1995,3,14,5,2590
1995,3,14,6,2360
1995,3,14,7,2090
1995,3,14,8,1870
1995,3,14,9,1640
1995,3,14,10,1430
1995,3,14,11,1230
1995,3,14,12,1070
1995,3,14,13,980
1995,3,14,14,940
1995,3,14,15,890
1995,3,14,16,870
1995,3,14,17,930
1995,3,14,18,1060
1995,3,14,19,1250
1995,3,14,20,1500
1995,3,14,21,1770
1995,3,14,22,2030
1995,3,14,23,2270
1995,3,15,0,2480
1995,3,15,1,2640
1995,3,15,2,2750
1995,3,15,3,2790
1995,3,15,4,2750
1995,3,15,5,2690
1995,3,15,6,2540
1995,3,15,7,2330
1995,3,15,8,2110
1995,3,15,9,1910
1995,3,15,10,1700
1995,3,15,11,1500
1995,3,15,12,1320
1995,3,15,13,1180
1995,3,15,14,1110
1995,3,15,15,1020
1995,3,15,16,930
1995,3,15,17,900
1995,3,15,18,950
1995,3,15,19,1070
1995,3,15,20,1230
1995,3,15,21,1460
1995,3,15,22,1720
1995,3,15,23,1990
1995,3,16,0,2230
1995,3,16,1,2480
1995,3,16,2,2650
1995,3,16,3,2710
1995,3,16,4,2700
1995,3,16,5,2720
1995,3,16,6,2650
1995,3,16,7,2480
1995,3,16,8,2300
1995,3,16,9,2150
1995,3,16,10,1980
1995,3,16,11,1810
1995,3,16,12,1630
1995,3,16,13,1450
1995,3,16,14,1360
1995,3,16,15,1290
1995,3,16,16,1160
1995,3,16,17,1060
1995,3,16,18,1030
1995,3,16,19,1010
1995,3,16,20,1090
1995,3,16,21,1240
1995,3,16,22,1490
1995,3,16,23,1740
1995,3,17,0,1970
1995,3,17,1,2160
1995,3,17,2,2330
1995,3,17,3,2450
1995,3,17,4,2480
1995,3,17,5,2500
1995,3,17,6,2480
1995,3,17,7,2400
1995,3,17,8,2300
1995,3,17,9,2180
1995,3,17,10,2070
1995,3,17,11,1970
1995,3,17,12,1840
1995,3,17,13,1720
1995,3,17,14,1660
1995,3,17,15,1600
1995,3,17,16,1520
1995,3,17,17,1360
1995,3,17,18,1160
1995,3,17,19,1010
1995,3,17,20,960
1995,3,17,21,940
1995,3,17,22,1030
1995,3,17,23,1200
1995,3,18,0,1340
1995,3,18,1,1430
1995,3,18,2,1570
1995,3,18,3,1690
1995,3,18,4,1810
1995,3,18,5,1830
1995,3,18,6,1830
1995,3,18,7,1800
1995,3,18,8,1760
1995,3,18,9,1770
1995,3,18,10,1760
1995,3,18,11,1750
1995,3,18,12,1720
1995,3,18,13,1720
1995,3,18,14,1740
1995,3,18,15,1730
1995,3,18,16,1680
1995,3,18,17,1580
1995,3,18,18,1440
1995,3,18,19,1370
1995,3,18,20,1330
1995,3,18,21,1290
1995,3,18,22,1300
1995,3,18,23,1340
1995,3,19,0,1380
1995,3,19,1,1430
1995,3,19,2,1530
1995,3,19,3,1680
1995,3,19,4,1790
1995,3,19,5,1820
1995,3,19,6,1820
1995,3,19,7,1800
1995,3,19,8,1860
1995,3,19,9,1930
1995,3,19,10,2010
1995,3,19,11,2070
1995,3,19,12,2160
1995,3,19,13,2260
1995,3,19,14,2330
1995,3,19,15,2330
1995,3,19,16,2260
1995,3,19,17,2190
1995,3,19,18,2060
1995,3,19,19,1960
1995,3,19,20,1880
1995,3,19,21,1740
1995,3,19,22,1640
1995,3,19,23,1580
1995,3,20,0,1530
1995,3,20,1,1480
1995,3,20,2,1450
1995,3,20,3,1470
1995,3,20,4,1510
1995,3,20,5,1550
1995,3,20,6,1530
1995,3,20,7,1500
1995,3,20,8,1550
1995,3,20,9,1650
1995,3,20,10,1720
1995,3,20,11,1860
1995,3,20,12,2050
1995,3,20,13,2270
1995,3,20,14,2400
1995,3,20,15,2510
1995,3,20,16,2570
1995,3,20,17,2560
1995,3,20,18,2460
1995,3,20,19,2340
1995,3,20,20,2220
1995,3,20,21,2060
1995,3,20,22,1950
1995,3,20,23,1830
1995,3,21,0,1680
1995,3,21,1,1520
1995,3,21,2,1360
1995,3,21,3,1240
1995,3,21,4,1200
1995,3,21,5,1200
1995,3,21,6,1170
1995,3,21,7,1100
1995,3,21,8,1080
1995,3,21,9,1120
1995,3,21,10,1210
1995,3,21,11,1380
1995,3,21,12,1640
1995,3,21,13,1960
1995,3,21,14,2220
1995,3,21,15,2410
1995,3,21,16,2570
1995,3,21,17,2660
1995,3,21,18,2680
1995,3,21,19,2620
1995,3,21,20,2530
1995,3,21,21,2450
1995,3,21,22,2330
1995,3,21,23,2170
1995,3,22,0,1980
1995,3,22,1,1740
1995,3,22,2,1510
